POC,Nwk_Code,Generation_Type,Trader,Unit_Measure,Flow_Direction,Status,Trading_Date,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP23,TP24,TP25,TP26,TP27,TP28,TP29,TP30,TP31,TP32,TP33,TP34,TP35,TP36,TP37,TP38,TP39,TP40,TP41,TP42,TP43,TP44,TP45,TP46,TP47,TP48,TP49,TP50
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-02-01,0.0000,0.0000,7052.0000,36469.0000,28441.0000,24793.0000,28992.0000,34867.0000,33623.0000,27749.0000,9834.0000,321.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2832.0000,23130.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-02-02,37477.0000,71787.0000,146580.0000,161405.0000,149441.0000,125612.0000,121903.0000,111639.0000,133782.0000,138165.0000,119974.0000,105777.0000,44255.0000,4197.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3587.0000,2831.0000,14115.0000,29278.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-02-03,36147.0000,48827.0000,46741.0000,94630.0000,89969.0000,56320.0000,63698.0000,61233.0000,69857.0000,61817.0000,31850.0000,30832.0000,31120.0000,7261.0000,0.0000,0.0000,2820.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,991.0000,0.0000,0.0000,4332.0000,20447.0000,20228.0000,21994.0000,24383.0000,19232.0000,17450.0000,9623.0000,0.0000,1608.0000,0.0000,0.0000,2077.0000,4456.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-02-04,24848.0000,32758.0000,29576.0000,30183.0000,21019.0000,17542.0000,368.0000,449.0000,0.0000,98.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5983.0000,595.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1419.0000,32721.0000,41010.0000,77725.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-02-05,111887.0000,110238.0000,108889.0000,107329.0000,127615.0000,150248.0000,152823.0000,148359.0000,143134.0000,138759.0000,90621.0000,69616.0000,24428.0000,310.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11527.0000,12593.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-02-06,25544.0000,32395.0000,33995.0000,33827.0000,53099.0000,49236.0000,59072.0000,69856.0000,69661.0000,70593.0000,57205.0000,27280.0000,19183.0000,1243.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18282.0000,25766.0000,45469.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-02-07,49851.0000,50215.0000,64266.0000,55685.0000,42500.0000,37389.0000,40840.0000,44258.0000,33157.0000,34290.0000,21706.0000,1823.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-02-08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-02-09,20472.0000,22017.0000,16920.0000,15983.0000,28830.0000,30404.0000,30503.0000,32635.0000,33742.0000,26717.0000,23747.0000,573.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-02-10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15072.0000,17395.0000,20243.0000,17246.0000,13515.0000,82.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15609.0000,25114.0000,22389.0000,61583.0000,66508.0000,,
