POC,Nwk_Code,Generation_Type,Trader,Unit_Measure,Flow_Direction,Status,Trading_Date,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP23,TP24,TP25,TP26,TP27,TP28,TP29,TP30,TP31,TP32,TP33,TP34,TP35,TP36,TP37,TP38,TP39,TP40,TP41,TP42,TP43,TP44,TP45,TP46,TP47,TP48,TP49,TP50
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-07-01,197682.0000,233865.0000,235527.0000,220685.0000,201426.0000,219833.0000,207583.0000,206378.0000,199701.0000,210781.0000,153543.0000,142335.0000,119844.0000,91911.0000,59820.0000,41142.0000,33710.0000,24983.0000,32278.0000,33536.0000,29978.0000,34604.0000,41038.0000,47471.0000,50471.0000,59156.0000,57048.0000,52739.0000,76569.0000,70356.0000,45105.0000,35561.0000,29325.0000,15601.0000,5423.0000,0.0000,0.0000,0.0000,0.0000,2238.0000,0.0000,0.0000,2049.0000,7994.0000,67526.0000,133432.0000,162949.0000,211507.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-07-02,219634.0000,222470.0000,232438.0000,260088.0000,239061.0000,249501.0000,244086.0000,243522.0000,245187.0000,237388.0000,228765.0000,204183.0000,138195.0000,91524.0000,40711.0000,8321.0000,629.0000,1435.0000,23339.0000,32961.0000,40907.0000,46998.0000,44785.0000,61077.0000,20504.0000,0.0000,1287.0000,0.0000,0.0000,3501.0000,0.0000,0.0000,0.0000,303.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33653.0000,38089.0000,86235.0000,113656.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-07-03,106336.0000,146998.0000,136144.0000,166767.0000,164428.0000,163454.0000,169332.0000,173654.0000,182836.0000,196884.0000,198426.0000,141677.0000,104490.0000,55419.0000,2366.0000,0.0000,0.0000,0.0000,0.0000,6965.0000,17363.0000,30401.0000,29240.0000,32634.0000,21706.0000,28071.0000,34268.0000,20052.0000,26997.0000,27423.0000,27488.0000,30734.0000,16065.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1853.0000,12879.0000,24846.0000,83945.0000,113376.0000,155827.0000,160641.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-07-04,189548.0000,230157.0000,231482.0000,216709.0000,228196.0000,214756.0000,204412.0000,185115.0000,186858.0000,186403.0000,138132.0000,93717.0000,34638.0000,2347.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,979.0000,23313.0000,46696.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-07-05,61631.0000,70721.0000,118252.0000,124025.0000,130852.0000,112957.0000,93261.0000,99537.0000,102240.0000,50076.0000,41512.0000,32900.0000,1562.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7479.0000,53854.0000,80866.0000,165230.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-07-06,192304.0000,202883.0000,228211.0000,222642.0000,225322.0000,214441.0000,200057.0000,179657.0000,168216.0000,156048.0000,164294.0000,160696.0000,106919.0000,105346.0000,63880.0000,21238.0000,30184.0000,18839.0000,18937.0000,14616.0000,17732.0000,2687.0000,0.0000,0.0000,0.0000,0.0000,36928.0000,33700.0000,28840.0000,21428.0000,10057.0000,11214.0000,19284.0000,1544.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6800.0000,29880.0000,46557.0000,91630.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-07-07,111026.0000,102692.0000,89538.0000,124136.0000,125898.0000,153706.0000,183929.0000,204113.0000,215119.0000,221839.0000,213570.0000,241717.0000,181904.0000,190970.0000,163356.0000,95877.0000,65940.0000,21721.0000,17935.0000,16678.0000,17087.0000,28699.0000,18360.0000,17112.0000,47697.0000,59272.0000,58234.0000,43188.0000,34393.0000,30014.0000,25622.0000,17228.0000,8912.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23785.0000,45094.0000,52784.0000,120444.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-07-08,84078.0000,78973.0000,123657.0000,106285.0000,105675.0000,101909.0000,88773.0000,79825.0000,76228.0000,62554.0000,67428.0000,51607.0000,12574.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6889.0000,10794.0000,78180.0000,98429.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-07-09,90647.0000,86007.0000,124686.0000,130083.0000,115929.0000,112269.0000,115018.0000,104707.0000,114745.0000,112028.0000,108227.0000,72416.0000,16819.0000,1716.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39267.0000,70007.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-07-10,100656.0000,112042.0000,117214.0000,121391.0000,148123.0000,156609.0000,160069.0000,161760.0000,157846.0000,164636.0000,141850.0000,136205.0000,54595.0000,30867.0000,1455.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4668.0000,15283.0000,17109.0000,9631.0000,0.0000,0.0000,26402.0000,23197.0000,17341.0000,815.0000,15872.0000,270.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11799.0000,19736.0000,45041.0000,71486.0000,,
